scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,scenario_capacity_factor,country_iso2_list,scenario_provider
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2044,NA,59.40662373,NA,164.250276393,carbontech,0.734392342,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2044,NA,59.21147944,NA,72.648415078,carbontech,0.77601562,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2045,NA,59.20181358,NA,67.59491419,carbontech,0.798829226,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,HydroCap,2045,NA,46.80000013,NA,1552.328498,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,OilCap,2045,NA,59.41714618,NA,31.56768676,carbontech,0.826238284,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,NuclearCap,2045,NA,90.00000025,NA,226.1931198,greentech,0.647641472,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2045,NA,59.41714618,NA,144.2391437,carbontech,0.784654459,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,RenewablesCap,2045,NA,36.10312408,NA,21761.6056737,greentech,0.332829804,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,HydroCap,2046,NA,46.80000013,NA,1560.505727327,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,RenewablesCap,2046,NA,35.800449889999996,NA,22489.335068798,greentech,0.335068669,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,OilCap,2046,NA,59.42585009,NA,28.462596287,carbontech,0.827570397,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2046,NA,59.19285956,NA,63.337267886,carbontech,0.798908134,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,NuclearCap,2046,NA,90.00000025,NA,215.107699102,greentech,0.647641544,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2046,NA,59.42585009,NA,149.261633232,carbontech,0.787464671,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,NuclearCap,2047,NA,90.00000025,NA,204.022278403,greentech,0.647641625,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2047,NA,59.18456487,NA,59.079621583,carbontech,0.798998416,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,HydroCap,2047,NA,46.80000013,NA,1568.682956655,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2047,NA,59.43304956,NA,154.284122763,carbontech,0.790091919,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,RenewablesCap,2047,NA,35.51479935333334,NA,23217.064463898,greentech,0.337167181,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,OilCap,2047,NA,59.43304956,NA,25.357505814,carbontech,0.829228751,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2048,NA,59.17688087,NA,54.821975279,carbontech,0.79910272,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2048,NA,59.43900448,NA,159.306612295,carbontech,0.792553507,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,HydroCap,2048,NA,46.80000013,NA,1576.860185982,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,NuclearCap,2048,NA,90.00000025,NA,192.936857705,greentech,0.647641715,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,RenewablesCap,2048,NA,35.244415616666664,NA,23944.793858997,greentech,0.339138138,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,OilCap,2048,NA,59.43900448,NA,22.252415341,carbontech,0.831349917,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,HydroCap,2049,NA,46.80000013,NA,1585.059818673,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2049,NA,59.16976254,NA,50.552664194,carbontech,0.799224952,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2049,NA,59.4439299,NA,164.342862068,carbontech,0.794870763,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,RenewablesCap,2049,NA,34.987800123333336,NA,24674.517032802,greentech,0.340997756,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,NuclearCap,2049,NA,90.00000025,NA,181.821065998,greentech,0.647641816,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,OilCap,2049,NA,59.4439299,NA,19.138817773,carbontech,0.834168005,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,HydroCap,2050,NA,46.80000013,NA,1593.237048,greentech,0.340700771,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,OilCap,2050,NA,59.44800373,NA,16.0337273,carbontech,0.838068402,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,NuclearCap,2050,NA,90.00000025,NA,170.7356453,greentech,0.64764193,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,RenewablesCap,2050,NA,34.74354896666667,NA,25402.2464279,greentech,0.34274589,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,CoalCap,2050,NA,59.16316816,NA,46.29501789,carbontech,0.799369302,NA,NGFS2023_GCAM
NGFS2023_GCAM_NZ2050,target,Global,Power,GasCap,2050,NA,59.44800373,NA,169.3653516,carbontech,0.797044441,NA,NGFS2023_GCAM
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2023,NA,56.2718,NA,2021.812914691,carbontech,0.397899043,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2023,NA,46.80000013,NA,1234.252173079,greentech,0.424513993,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2023,NA,90.00000025,NA,399.762164468,greentech,0.786908824,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2023,NA,56.46214609333334,NA,1747.626441497,greentech,0.241993804,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2023,NA,59.73574847,NA,1666.967155265,carbontech,0.584432862,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2023,NA,56.2718,NA,182.807463867,carbontech,0.297620901,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2024,NA,46.80000013,NA,1249.805419238,greentech,0.424626613,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2024,NA,59.68731222,NA,1632.716142796,carbontech,0.590639475,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2024,NA,56.81197137,NA,2132.997299074,carbontech,0.396469126,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2024,NA,56.81197137,NA,168.623614401,carbontech,0.244054708,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2024,NA,55.48451329666667,NA,1835.093372092,greentech,0.24562202,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2024,NA,90.00000025,NA,401.918461405,greentech,0.787305637,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2025,NA,46.80000013,NA,1265.401277,greentech,0.424736763,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2025,NA,57.26263119,NA,2244.486298,carbontech,0.395177541,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2025,NA,59.64247107,NA,1598.371292,carbontech,0.597130186,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2025,NA,90.00000025,NA,404.080666,greentech,0.787699284,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2025,NA,54.587308496666665,NA,1922.79993795,greentech,0.248928728,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2025,NA,57.26263119,NA,154.4009051,carbontech,0.180459691,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2026,NA,57.63804544,NA,147.775848407,carbontech,0.172441281,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2026,NA,59.60095579,NA,1601.660377162,carbontech,0.598465869,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2026,NA,53.75738284,NA,2051.287296886,greentech,0.248627043,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2026,NA,90.00000025,NA,401.110540346,greentech,0.78806023,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2026,NA,57.63804544,NA,2360.869242538,carbontech,0.389273053,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2026,NA,46.80000013,NA,1270.06617969,greentech,0.424548627,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2027,NA,46.80000013,NA,1274.731082379,greentech,0.424361868,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2027,NA,90.00000025,NA,398.140414691,greentech,0.788426561,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2027,NA,59.56251766,NA,1604.949462324,carbontech,0.599796077,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2027,NA,57.95038759,NA,2477.252187076,carbontech,0.383923358,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2027,NA,52.98451015333333,NA,2179.774655823,greentech,0.248360924,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2027,NA,57.95038759,NA,141.150791714,carbontech,0.163670167,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2028,NA,58.20998605,NA,2593.635131615,carbontech,0.379053773,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2028,NA,59.52692683,NA,1608.238547486,carbontech,0.601120844,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2028,NA,46.80000013,NA,1279.395985069,greentech,0.424176471,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2028,NA,90.00000025,NA,395.170289037,greentech,0.788798398,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2028,NA,58.20998605,NA,134.525735022,carbontech,0.154035141,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2028,NA,52.260651313333334,NA,2308.262014761,greentech,0.248124431,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2029,NA,90.00000025,NA,392.192026054,greentech,0.789176909,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2029,NA,51.582352003333334,NA,2437.101393779,greentech,0.24791233,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2029,NA,58.42556326,NA,2710.336933462,carbontech,0.374590769,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2029,NA,59.4939709,NA,1611.536643838,carbontech,0.602443811,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2029,NA,58.42556326,NA,127.882527493,carbontech,0.143371312,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2029,NA,46.80000013,NA,1284.07366831,greentech,0.423991918,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2030,NA,90.00000025,NA,389.2219004,greentech,0.789560155,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2030,NA,46.80000013,NA,1288.738571,greentech,0.423809204,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2030,NA,58.60445773,NA,121.2574708,carbontech,0.131572947,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2030,NA,59.4634535,NA,1614.825729,carbontech,0.603757781,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2030,NA,58.60445773,NA,2826.719878,carbontech,0.370506964,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2030,NA,50.947337446666666,NA,2565.588752715,greentech,0.247722023,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2031,NA,58.75282474,NA,2939.15331845,carbontech,0.366117378,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2031,NA,50.351754666666665,NA,2712.110460383,greentech,0.246994215,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2031,NA,90.00000025,NA,382.216132296,greentech,0.789324146,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2031,NA,58.75282474,NA,126.504353097,carbontech,0.113811882,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2031,NA,59.43519309,NA,1595.055388461,carbontech,0.608166893,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2031,NA,46.80000013,NA,1321.757259972,greentech,0.423015766,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2032,NA,90.00000025,NA,375.210364192,greentech,0.789079323,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2032,NA,59.40902179,NA,1575.285047922,carbontech,0.612686676,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2032,NA,58.87581423,NA,131.751235393,carbontech,0.097465455,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2032,NA,58.87581423,NA,3051.586758899,carbontech,0.362051255,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2032,NA,46.80000013,NA,1354.775948944,greentech,0.422261002,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2032,NA,49.79324762333333,NA,2858.632168051,greentech,0.246341017,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2033,NA,90.00000025,NA,368.185402208,greentech,0.788824474,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2033,NA,58.9777262,NA,3164.328236101,carbontech,0.358264131,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2033,NA,59.38478436,NA,1555.460542078,carbontech,0.617334211,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2033,NA,46.80000013,NA,1387.885100056,greentech,0.421540232,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2033,NA,49.27048139,NA,3005.555304963,greentech,0.245749977,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2033,NA,58.9777262,NA,137.012492707,carbontech,0.082331364,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2034,NA,46.80000013,NA,1420.903789028,greentech,0.420854883,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2034,NA,90.00000025,NA,361.179634104,greentech,0.788560448,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2034,NA,59.06214494,NA,3276.76167655,carbontech,0.35474689,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2034,NA,59.06214494,NA,142.259375003,carbontech,0.068353464,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2034,NA,48.78160287666667,NA,3152.077012631,greentech,0.245215426,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2034,NA,59.36233719,NA,1535.690201539,carbontech,0.622088547,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2035,NA,48.323496506666665,NA,3298.598720299,greentech,0.244728363,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2035,NA,59.13205407,NA,147.5062573,carbontech,0.055369968,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2035,NA,90.00000025,NA,354.173866,greentech,0.788285977,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2035,NA,59.13205407,NA,3389.195117,carbontech,0.351463011,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2035,NA,46.80000013,NA,1453.922478,greentech,0.420200663,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2035,NA,59.34154746,NA,1515.919861,carbontech,0.626966894,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2036,NA,59.18993437,NA,140.050480716,carbontech,0.046660518,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2036,NA,59.32229226,NA,1462.583131998,carbontech,0.638030069,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2036,NA,90.00000025,NA,344.482596284,greentech,0.788248848,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2036,NA,59.18993437,NA,3539.022489628,carbontech,0.345176182,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2036,NA,46.80000013,NA,1467.336409902,greentech,0.420318126,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2036,NA,47.89251009666667,NA,3530.353479857,greentech,0.243252612,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2037,NA,47.485140916666666,NA,3762.743183816,greentech,0.241955355,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2037,NA,59.23784662,NA,132.574277352,carbontech,0.036943564,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2037,NA,46.80000013,NA,1480.787092294,greentech,0.420433773,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2037,NA,90.00000025,NA,334.764775149,greentech,0.788209458,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2037,NA,59.30445788,NA,1409.100275005,carbontech,0.649964516,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2037,NA,59.23784662,NA,3689.260348115,carbontech,0.339384867,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2038,NA,46.80000013,NA,1494.201024196,greentech,0.420547032,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2038,NA,59.27750135,NA,3839.087720743,carbontech,0.334060792,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2038,NA,59.28793911,NA,1355.763546004,carbontech,0.662804092,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2038,NA,47.09830892,NA,3994.497943375,greentech,0.240811966,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2038,NA,59.27750135,NA,125.118500768,carbontech,0.026096681,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2038,NA,90.00000025,NA,325.073505433,greentech,0.788167831,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2039,NA,46.72933631,NA,4226.252702934,greentech,0.239793977,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2039,NA,59.27263857,NA,1302.426817002,carbontech,0.676695277,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2039,NA,59.31031754,NA,3988.915093372,carbontech,0.329136671,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2039,NA,90.00000025,NA,315.382235716,greentech,0.788123645,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2039,NA,46.80000013,NA,1507.614956098,greentech,0.420658275,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2039,NA,59.31031754,NA,117.662724184,carbontech,0.013875157,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2040,NA,59.33747163,NA,4138.742466,carbontech,0.324569068,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2040,NA,46.37600058666666,NA,4458.007462492,greentech,0.238881831,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2040,NA,46.80000013,NA,1521.028888,greentech,0.420767556,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2040,NA,59.25846614,NA,1249.090088,carbontech,0.691772781,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2040,NA,59.33747163,NA,110.2069476,carbontech,0,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2040,NA,90.00000025,NA,305.690966,greentech,0.788076658,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2041,NA,59.24533839,NA,1206.23566129,carbontech,0.709793695,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2041,NA,90.00000025,NA,285.562548617,greentech,0.787651872,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2041,NA,59.3599386,NA,95.554407032,carbontech,0,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2041,NA,59.3599386,NA,4368.14717744,carbontech,0.317514711,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2041,NA,46.036478966666664,NA,4702.226589768,greentech,0.238863559,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2041,NA,46.80000013,NA,1525.088888534,greentech,0.420568143,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2042,NA,90.00000025,NA,265.489126872,greentech,0.787164099,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2042,NA,46.80000013,NA,1529.137796178,greentech,0.42037033,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2042,NA,59.37852615,NA,4596.92510048,carbontech,0.311180825,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2042,NA,59.37852615,NA,80.941900701,carbontech,0,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2042,NA,59.23317813,NA,1163.498323097,carbontech,0.729087442,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2042,NA,45.70928222,NA,4945.778452124,greentech,0.238847134,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2043,NA,59.39390323,NA,4825.70302352,carbontech,0.305447496,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2043,NA,59.39390323,NA,66.329394369,carbontech,0,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2043,NA,46.80000013,NA,1533.186703822,greentech,0.420173562,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2043,NA,45.39318747,NA,5189.33031448,greentech,0.238832251,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2043,NA,90.00000025,NA,245.415705128,greentech,0.786596533,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2043,NA,59.22191387,NA,1120.760984903,carbontech,0.749852625,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,GasCap,2044,NA,59.40662373,NA,5054.48094656,carbontech,0.300233176,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,HydroCap,2044,NA,46.80000013,NA,1537.235611466,greentech,0.41997783,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,CoalCap,2044,NA,59.21147944,NA,1078.02364671,carbontech,0.772264243,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,RenewablesCap,2044,NA,45.08717981,NA,5432.882176836,greentech,0.238818702,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,OilCap,2044,NA,59.40662373,NA,51.716888038,carbontech,0,NA,NGFS2023_MESSAGE
NGFS2023_MESSAGE_CP,baseline,Global,Power,NuclearCap,2044,NA,90.00000025,NA,225.342283383,greentech,0.78592785,NA,NGFS2023_MESSAGE
